"t","ld_disp","x","y","env1","env2","region","is_port","abund_sp1","avg_pheno_e1_sp1","avg_pheno_e2_sp1","abund_sp2","avg_pheno_e1_sp2","avg_pheno_e2_sp2","abund_sp3","avg_pheno_e1_sp3","avg_pheno_e2_sp3"
601,0,6,6,168.167,191.888,5,0,0,0,0,0,0,0,0,0,0
601,0,6,7,143.286,182.751,6,0,0,0,0,72,160.129,167.467,0,0,0
601,0,6,8,192.176,171.336,6,0,0,0,0,79,179.327,165.174,0,0,0
601,0,6,9,180.313,144.494,6,0,0,0,0,86,178.613,148.307,0,0,0
601,0,7,1,194.117,108.62,7,1,0,0,0,0,0,0,0,0,0
601,0,7,2,187.678,162.221,7,0,0,0,0,0,0,0,0,0,0
601,0,7,3,159.371,116.612,7,0,0,0,0,0,0,0,0,0,0
601,0,7,4,198.321,173.796,8,1,0,0,0,0,0,0,0,0,0
601,0,7,5,164.571,184.326,8,0,0,0,0,0,0,0,0,0,0
601,0,7,6,126.773,166.331,8,0,0,0,0,0,0,0,0,0,0
601,0,7,7,203.002,123.854,9,1,0,0,0,0,0,0,80,180.403,120.059
601,0,7,8,142.682,176.121,9,0,0,0,0,0,0,0,53,164.993,137.85
601,0,7,9,130.748,127.941,9,0,0,0,0,0,0,0,74,157.911,128.555
601,0,8,1,118.126,197.286,7,0,0,0,0,0,0,0,0,0,0
601,0,8,2,116.879,163.919,7,0,0,0,0,0,0,0,0,0,0
601,0,8,3,137.174,147.283,7,0,0,0,0,0,0,0,0,0,0
601,0,8,4,164.945,177.805,8,0,0,0,0,0,0,0,0,0,0
601,0,8,5,150.804,174.244,8,0,0,0,0,0,0,0,0,0,0
601,0,8,6,163.376,140.578,8,0,0,0,0,0,0,0,0,0,0
601,0,8,7,182.246,108.795,9,0,0,0,0,0,0,0,86,180.125,119.573
601,0,8,8,135.655,180.318,9,0,0,0,0,0,0,0,54,159.497,136.155
601,0,8,9,166.424,179.145,9,0,0,0,0,0,0,0,55,165.234,138.08
601,0,9,1,186.668,136.34,7,0,0,0,0,0,0,0,0,0,0
601,0,9,2,100.685,140.527,7,0,0,0,0,0,0,0,0,0,0
601,0,9,3,145.351,176.964,7,0,0,0,0,0,0,0,0,0,0
601,0,9,4,114.839,168.237,8,0,0,0,0,0,0,0,0,0,0
601,0,9,5,175.54,131.191,8,0,0,0,0,0,0,0,0,0,0
601,0,9,6,178.155,111.282,8,0,0,0,0,0,0,0,0,0,0
601,0,9,7,135.389,144.21,9,0,0,0,0,0,0,0,75,159.478,135.841
601,0,9,8,160.635,105.192,9,0,0,0,0,0,0,0,76,165.417,122.439
601,0,9,9,152.853,124.933,9,0,0,0,0,0,0,0,73,165.315,122.787
701,0,1,1,141.483,133.996,1,1,0,0,0,0,0,0,0,0,0
701,0,1,2,131.245,131.701,1,0,0,0,0,0,0,0,0,0,0
701,0,1,3,137.738,133.527,1,0,0,0,0,0,0,0,0,0,0
701,0,1,4,205.95,155.837,2,1,60,165.807,170.143,0,0,0,0,0,0
701,0,1,5,139.018,156.875,2,0,81,149.127,171.601,0,0,0,0,0,0
701,0,1,6,180.972,144.436,2,0,73,168.737,163.911,0,0,0,0,0,0
701,0,1,7,132.012,183.478,3,1,0,0,0,0,0,0,0,0,0
701,0,1,8,159.193,117.936,3,0,0,0,0,0,0,0,0,0,0
701,0,1,9,144.279,161.909,3,0,0,0,0,0,0,0,0,0,0
701,0,2,1,147.777,127.415,1,0,0,0,0,0,0,0,0,0,0
701,0,2,2,164.955,156.062,1,0,0,0,0,0,0,0,0,0,0
701,0,2,3,199.439,115.201,1,0,0,0,0,0,0,0,0,0,0
701,0,2,4,100.896,189.442,2,0,37,145.312,191.108,0,0,0,0,0,0
701,0,2,5,159.504,200.155,2,0,85,157.99,191.945,0,0,0,0,0,0
701,0,2,6,190.206,109.5,2,0,31,168.785,163.307,0,0,0,0,0,0
701,0,2,7,168.986,162.208,3,0,0,0,0,0,0,0,0,0,0
701,0,2,8,161.095,114.439,3,0,0,0,0,0,0,0,0,0,0
701,0,2,9,132.641,143.342,3,0,0,0,0,0,0,0,0,0,0
701,0,3,1,100.262,185.1,1,0,0,0,0,0,0,0,0,0,0
701,0,3,2,182.811,189.43,1,0,0,0,0,0,0,0,0,0,0
701,0,3,3,184.338,150.148,1,0,0,0,0,0,0,0,0,0,0
701,0,3,4,159.054,146.653,2,0,77,158.202,168.768,0,0,0,0,0,0
701,0,3,5,165.865,108.878,2,0,49,167.412,164.026,0,0,0,0,0,0
701,0,3,6,158.617,110.881,2,0,51,166.571,164.248,0,0,0,0,0,0
701,0,3,7,177.473,192.453,3,0,0,0,0,0,0,0,0,0,0
701,0,3,8,113.523,111.726,3,0,0,0,0,0,0,0,0,0,0
701,0,3,9,157.693,187.443,3,0,0,0,0,0,0,0,0,0,0
701,0,4,1,219.798,190.64,4,1,0,0,0,0,0,0,0,0,0
701,0,4,2,152.813,164.527,4,0,0,0,0,0,0,0,0,0,0
701,0,4,3,126.583,195.987,4,0,0,0,0,0,0,0,0,0,0
701,0,4,4,216.412,109.309,5,1,0,0,0,0,0,0,0,0,0
701,0,4,5,154.214,127.463,5,0,0,0,0,0,0,0,0,0,0
701,0,4,6,199.824,161.1,5,0,0,0,0,0,0,0,0,0,0
701,0,4,7,207.884,165.673,6,1,0,0,0,77,181.964,162.935,0,0,0
701,0,4,8,173.228,153.697,6,0,0,0,0,84,157.753,145.488,0,0,0
701,0,4,9,116.231,151.247,6,0,0,0,0,34,156.908,147.079,0,0,0
701,0,5,1,116.256,146.821,4,0,0,0,0,0,0,0,0,0,0
701,0,5,2,178.212,136.568,4,0,0,0,0,0,0,0,0,0,0
701,0,5,3,182.917,181.989,4,0,0,0,0,0,0,0,0,0,0
701,0,5,4,138.417,151.099,5,0,0,0,0,0,0,0,0,0,0
701,0,5,5,105.975,158.736,5,0,0,0,0,0,0,0,0,0,0
701,0,5,6,132.341,178.678,5,0,0,0,0,0,0,0,0,0,0
701,0,5,7,133.872,102.859,6,0,0,0,0,48,157.806,142.817,0,0,0
701,0,5,8,140.478,153.387,6,0,0,0,0,77,157.489,146.519,0,0,0
701,0,5,9,149.568,121.301,6,0,0,0,0,69,157.775,143.41,0,0,0
701,0,6,1,194.262,104.847,4,0,0,0,0,0,0,0,0,0,0
701,0,6,2,149.624,100.685,4,0,0,0,0,0,0,0,0,0,0
701,0,6,3,148.762,169.403,4,0,0,0,0,0,0,0,0,0,0
701,0,6,4,195.596,174.85,5,0,0,0,0,0,0,0,0,0,0
701,0,6,5,114.698,165.077,5,0,0,0,0,0,0,0,0,0,0
701,0,6,6,170.162,189.432,5,0,0,0,0,0,0,0,0,0,0
701,0,6,7,142.451,184.103,6,0,0,0,0,87,159.218,167.508,0,0,0
701,0,6,8,191.144,171.266,6,0,0,0,0,81,179.342,165.158,0,0,0
701,0,6,9,179.625,145.237,6,0,0,0,0,81,178.813,148.005,0,0,0
701,0,7,1,193.812,109.06,7,1,0,0,0,0,0,0,0,0,0
701,0,7,2,188.199,164.068,7,0,0,0,0,0,0,0,0,0,0
701,0,7,3,159.675,114.925,7,0,0,0,0,0,0,0,0,0,0
701,0,7,4,197.986,174.53,8,1,0,0,0,0,0,0,0,0,0
701,0,7,5,163.4,187.159,8,0,0,0,0,0,0,0,0,0,0
701,0,7,6,125.805,169.415,8,0,0,0,0,0,0,0,0,0,0
701,0,7,7,203.637,124.508,9,1,0,0,0,0,0,0,86,181.507,120.064
701,0,7,8,143.445,172.86,9,0,0,0,0,0,0,0,60,164.745,139.861
701,0,7,9,130.418,127.08,9,0,0,0,0,0,0,0,80,155.626,130.569
701,0,8,1,120.27,197.784,7,0,0,0,0,0,0,0,0,0,0
701,0,8,2,115.011,166.323,7,0,0,0,0,0,0,0,0,0,0
701,0,8,3,136.629,147.2,7,0,0,0,0,0,0,0,0,0,0
701,0,8,4,165.272,178.948,8,0,0,0,0,0,0,0,0,0,0
701,0,8,5,151.447,174.798,8,0,0,0,0,0,0,0,0,0,0
701,0,8,6,162.674,139.331,8,0,0,0,0,0,0,0,0,0,0
701,0,8,7,183.672,107.417,9,0,0,0,0,0,0,0,87,181.09,119.384
701,0,8,8,132.244,179.25,9,0,0,0,0,0,0,0,53,154.04,137.009
701,0,8,9,164.941,176.345,9,0,0,0,0,0,0,0,58,165.048,139.911
701,0,9,1,187.403,134.77,7,0,0,0,0,0,0,0,0,0,0
701,0,9,2,102.53,141.103,7,0,0,0,0,0,0,0,0,0,0
701,0,9,3,145.694,178.243,7,0,0,0,0,0,0,0,0,0,0
701,0,9,4,113.753,167.842,8,0,0,0,0,0,0,0,0,0,0
701,0,9,5,178.603,133.017,8,0,0,0,0,0,0,0,0,0,0
701,0,9,6,177.974,108.946,8,0,0,0,0,0,0,0,0,0,0
701,0,9,7,136.082,142.922,9,0,0,0,0,0,0,0,84,154.631,136.972
701,0,9,8,158.26,108.432,9,0,0,0,0,0,0,0,78,165.182,122.074
701,0,9,9,150.444,125.439,9,0,0,0,0,0,0,0,69,165.132,122.586
801,0,1,1,141.386,134.538,1,1,0,0,0,0,0,0,0,0,0
801,0,1,2,131.322,129.833,1,0,0,0,0,0,0,0,0,0,0
801,0,1,3,137.829,135.883,1,0,0,0,0,0,0,0,0,0,0
801,0,1,4,205.469,152.74,2,1,63,166.393,169.564,0,0,0,0,0,0
801,0,1,5,139.186,159.185,2,0,84,148.566,171.507,0,0,0,0,0,0
801,0,1,6,180.532,144.524,2,0,78,168.901,161.657,0,0,0,0,0,0
801,0,1,7,132.416,182.651,3,1,0,0,0,0,0,0,0,0,0
801,0,1,8,158.751,115.407,3,0,0,0,0,0,0,0,0,0,0
801,0,1,9,144.014,162.497,3,0,0,0,0,0,0,0,0,0,0
801,0,2,1,149.205,131.242,1,0,0,0,0,0,0,0,0,0,0
801,0,2,2,163.084,158.925,1,0,0,0,0,0,0,0,0,0,0
801,0,2,3,197.077,116.713,1,0,0,0,0,0,0,0,0,0,0
801,0,2,4,102.01,188.282,2,0,38,143.467,191.198,0,0,0,0,0,0
801,0,2,5,162.203,196.858,2,0,84,157.979,192.174,0,0,0,0,0,0
801,0,2,6,190.477,109.836,2,0,31,169.057,160.848,0,0,0,0,0,0
801,0,2,7,170.102,164.089,3,0,0,0,0,0,0,0,0,0,0
801,0,2,8,159.405,114.877,3,0,0,0,0,0,0,0,0,0,0
801,0,2,9,130.874,140.021,3,0,0,0,0,0,0,0,0,0,0
801,0,3,1,100.531,188.619,1,0,0,0,0,0,0,0,0,0,0
801,0,3,2,183.594,187.949,1,0,0,0,0,0,0,0,0,0,0
801,0,3,3,182.41,149.657,1,0,0,0,0,0,0,0,0,0,0
801,0,3,4,157.712,147.423,2,0,74,157.919,168.69,0,0,0,0,0,0
801,0,3,5,167.22,110.948,2,0,53,168.383,160.456,0,0,0,0,0,0
801,0,3,6,160.519,111.254,2,0,55,166.976,161.273,0,0,0,0,0,0
801,0,3,7,178.355,191.699,3,0,0,0,0,0,0,0,0,0,0
801,0,3,8,116.878,113.35,3,0,0,0,0,0,0,0,0,0,0
801,0,3,9,157.143,188.597,3,0,0,0,0,0,0,0,0,0,0
801,0,4,1,222.345,189.662,4,1,0,0,0,0,0,0,0,0,0
801,0,4,2,153.58,165.179,4,0,0,0,0,0,0,0,0,0,0
801,0,4,3,125.435,195.183,4,0,0,0,0,0,0,0,0,0,0
801,0,4,4,217.565,109.022,5,1,0,0,0,0,0,0,0,0,0
801,0,4,5,154.246,127.84,5,0,0,0,0,0,0,0,0,0,0
801,0,4,6,198.246,159.238,5,0,0,0,0,0,0,0,0,0,0
801,0,4,7,207.153,164.578,6,1,0,0,0,73,182.703,163.36,0,0,0
801,0,4,8,173.959,152.907,6,0,0,0,0,83,157.053,147.624,0,0,0
801,0,4,9,113.412,151.937,6,0,0,0,0,34,156.453,148.142,0,0,0
801,0,5,1,116.734,146.094,4,0,0,0,0,0,0,0,0,0,0
801,0,5,2,179.81,134.256,4,0,0,0,0,0,0,0,0,0,0
801,0,5,3,181.088,182.638,4,0,0,0,0,0,0,0,0,0,0
801,0,5,4,138.224,149.255,5,0,0,0,0,0,0,0,0,0,0
801,0,5,5,105.371,158.926,5,0,0,0,0,0,0,0,0,0,0
801,0,5,6,130.719,179.745,5,0,0,0,0,0,0,0,0,0,0
801,0,5,7,133.3,101.831,6,0,0,0,0,55,157.797,140.783,0,0,0
801,0,5,8,140.756,154.037,6,0,0,0,0,79,156.509,148.304,0,0,0
801,0,5,9,149.131,121.033,6,0,0,0,0,76,157.857,143.305,0,0,0
801,0,6,1,194.14,103.897,4,0,0,0,0,0,0,0,0,0,0
801,0,6,2,148.674,99.3599,4,0,0,0,0,0,0,0,0,0,0
801,0,6,3,147.792,172.389,4,0,0,0,0,0,0,0,0,0,0
801,0,6,4,197.424,174.842,5,0,0,0,0,0,0,0,0,0,0
801,0,6,5,116.588,165.201,5,0,0,0,0,0,0,0,0,0,0
801,0,6,6,167.494,190.357,5,0,0,0,0,0,0,0,0,0,0
801,0,6,7,145.011,182.14,6,0,0,0,0,83,158.801,167.583,0,0,0
801,0,6,8,192.948,170.095,6,0,0,0,0,78,179.326,165.936,0,0,0
801,0,6,9,179.72,144.83,6,0,0,0,0,76,178.793,147.749,0,0,0
801,0,7,1,195.506,110.946,7,1,0,0,0,0,0,0,0,0,0
801,0,7,2,188.034,160.813,7,0,0,0,0,0,0,0,0,0,0
801,0,7,3,161.954,114.935,7,0,0,0,0,0,0,0,0,0,0
801,0,7,4,198.626,174.265,8,1,0,0,0,0,0,0,0,0,0
801,0,7,5,163.49,187.066,8,0,0,0,0,0,0,0,0,0,0
801,0,7,6,125.965,171.254,8,0,0,0,0,0,0,0,0,0,0
801,0,7,7,203.114,123.818,9,1,0,0,0,0,0,0,85,182.256,119.817
801,0,7,8,142.82,175.034,9,0,0,0,0,0,0,0,58,164.732,140.48
801,0,7,9,130.994,127.242,9,0,0,0,0,0,0,0,75,153.459,126.836
801,0,8,1,120.41,196.692,7,0,0,0,0,0,0,0,0,0,0
801,0,8,2,117.619,166.289,7,0,0,0,0,0,0,0,0,0,0
801,0,8,3,136.507,147.748,7,0,0,0,0,0,0,0,0,0,0
801,0,8,4,165.283,179.277,8,0,0,0,0,0,0,0,0,0,0
801,0,8,5,149.641,176.141,8,0,0,0,0,0,0,0,0,0,0
801,0,8,6,162.181,140.007,8,0,0,0,0,0,0,0,0,0,0
801,0,8,7,183.994,107.22,9,0,0,0,0,0,0,0,85,182.146,118.782
801,0,8,8,134.878,180.378,9,0,0,0,0,0,0,0,57,153.534,138.826
801,0,8,9,163.27,177.609,9,0,0,0,0,0,0,0,62,164.862,140.439
801,0,9,1,187.424,132.678,7,0,0,0,0,0,0,0,0,0,0
801,0,9,2,102.372,139.919,7,0,0,0,0,0,0,0,0,0,0
801,0,9,3,145.042,179.418,7,0,0,0,0,0,0,0,0,0,0
801,0,9,4,114.594,167.232,8,0,0,0,0,0,0,0,0,0,0
801,0,9,5,177.018,133.467,8,0,0,0,0,0,0,0,0,0,0
801,0,9,6,177.793,110.966,8,0,0,0,0,0,0,0,0,0,0
801,0,9,7,137.034,142.958,9,0,0,0,0,0,0,0,86,153.501,137.458
801,0,9,8,159.447,107.121,9,0,0,0,0,0,0,0,83,164.847,121.509
801,0,9,9,153.616,125.438,9,0,0,0,0,0,0,0,73,164.784,122.19
901,0,1,1,143.327,136.56,1,1,0,0,0,0,0,0,0,0,0
901,0,1,2,130.788,128.987,1,0,0,0,0,0,0,0,0,0,0
901,0,1,3,138.651,132.244,1,0,0,0,0,0,0,0,0,0,0
901,0,1,4,206.98,155.676,2,1,67,167.602,169.067,0,0,0,0,0,0
901,0,1,5,138.93,159.647,2,0,86,148.256,171.306,0,0,0,0,0,0
901,0,1,6,180.306,144.256,2,0,82,169.051,159.073,0,0,0,0,0,0
901,0,1,7,135.258,184.318,3,1,0,0,0,0,0,0,0,0,0
901,0,1,8,158.304,115.438,3,0,0,0,0,0,0,0,0,0,0
901,0,1,9,145.492,162.137,3,0,0,0,0,0,0,0,0,0,0
901,0,2,1,149.989,130.016,1,0,0,0,0,0,0,0,0,0,0
901,0,2,2,164.399,157.546,1,0,0,0,0,0,0,0,0,0,0
901,0,2,3,199.386,114.545,1,0,0,0,0,0,0,0,0,0,0
901,0,2,4,103.162,189.002,2,0,44,142.462,191.116,0,0,0,0,0,0
901,0,2,5,159.446,199.907,2,0,85,157.776,192.269,0,0,0,0,0,0
901,0,2,6,191.048,109.147,2,0,35,169.117,158.722,0,0,0,0,0,0
901,0,2,7,169.3,164.482,3,0,0,0,0,0,0,0,0,0,0
901,0,2,8,158.51,115.448,3,0,0,0,0,0,0,0,0,0,0
901,0,2,9,133.892,141.953,3,0,0,0,0,0,0,0,0,0,0
901,0,3,1,100.107,186.755,1,0,0,0,0,0,0,0,0,0,0
901,0,3,2,181.432,189.603,1,0,0,0,0,0,0,0,0,0,0
901,0,3,3,182.338,149.915,1,0,0,0,0,0,0,0,0,0,0
901,0,3,4,158.628,148.427,2,0,82,158.413,158.919,0,0,0,0,0,0
901,0,3,5,166.311,108.043,2,0,56,168.128,158.786,0,0,0,0,0,0
901,0,3,6,161.177,110.007,2,0,59,167.484,158.798,0,0,0,0,0,0
901,0,3,7,180.918,192.748,3,0,0,0,0,0,0,0,0,0,0
901,0,3,8,113.53,112.817,3,0,0,0,0,0,0,0,0,0,0
901,0,3,9,157.404,188.148,3,0,0,0,0,0,0,0,0,0,0
901,0,4,1,221.949,191.026,4,1,0,0,0,0,0,0,0,0,0
901,0,4,2,152.35,164.644,4,0,0,0,0,0,0,0,0,0,0
901,0,4,3,125.005,197.83,4,0,0,0,0,0,0,0,0,0,0
901,0,4,4,219.266,109.985,5,1,0,0,0,0,0,0,0,0,0
901,0,4,5,154.02,130.005,5,0,0,0,0,0,0,0,0,0,0
901,0,4,6,197.666,160.134,5,0,0,0,0,0,0,0,0,0,0
901,0,4,7,208.583,166.365,6,1,0,0,0,76,184.939,163.095,0,0,0
901,0,4,8,172.842,152.135,6,0,0,0,0,86,156.926,148.093,0,0,0
901,0,4,9,115.599,153.297,6,0,0,0,0,36,155.822,148.939,0,0,0
901,0,5,1,114.745,146.52,4,0,0,0,0,0,0,0,0,0,0
901,0,5,2,181.343,133.659,4,0,0,0,0,0,0,0,0,0,0
901,0,5,3,183.163,181.928,4,0,0,0,0,0,0,0,0,0,0
901,0,5,4,137.018,149.494,5,0,0,0,0,0,0,0,0,0,0
901,0,5,5,104.477,160.181,5,0,0,0,0,0,0,0,0,0,0
901,0,5,6,129.81,178.098,5,0,0,0,0,0,0,0,0,0,0
901,0,5,7,132.328,102.469,6,0,0,0,0,53,157.819,138.117,0,0,0
901,0,5,8,141.351,154.42,6,0,0,0,0,74,155.973,148.834,0,0,0
901,0,5,9,149.11,121.526,6,0,0,0,0,75,157.774,142.799,0,0,0
901,0,6,1,191.688,103.177,4,0,0,0,0,0,0,0,0,0,0
901,0,6,2,149.721,101.396,4,0,0,0,0,0,0,0,0,0,0
901,0,6,3,147.361,172.592,4,0,0,0,0,0,0,0,0,0,0
901,0,6,4,197.39,174.33,5,0,0,0,0,0,0,0,0,0,0
901,0,6,5,114.852,165.072,5,0,0,0,0,0,0,0,0,0,0
901,0,6,6,167.375,190.277,5,0,0,0,0,0,0,0,0,0,0
901,0,6,7,143.369,182.803,6,0,0,0,0,80,158.717,167.801,0,0,0
901,0,6,8,191.107,170.636,6,0,0,0,0,81,179.352,166.233,0,0,0
901,0,6,9,179.328,144.343,6,0,0,0,0,82,178.856,147.698,0,0,0
901,0,7,1,194.744,108.921,7,1,0,0,0,0,0,0,0,0,0
901,0,7,2,190.119,161.745,7,0,0,0,0,0,0,0,0,0,0
901,0,7,3,159.956,116.048,7,0,0,0,0,0,0,0,0,0,0
901,0,7,4,198.342,173.695,8,1,0,0,0,0,0,0,0,0,0
901,0,7,5,164.852,184.36,8,0,0,0,0,0,0,0,0,0,0
901,0,7,6,128.962,166.91,8,0,0,0,0,0,0,0,0,0,0
901,0,7,7,205.127,122.989,9,1,0,0,0,0,0,0,85,183.48,118.738
901,0,7,8,143.486,174.296,9,0,0,0,0,0,0,0,58,164.424,140.909
901,0,7,9,131.718,126.946,9,0,0,0,0,0,0,0,74,153.506,127.056
901,0,8,1,120.946,196.486,7,0,0,0,0,0,0,0,0,0,0
901,0,8,2,116.242,165.817,7,0,0,0,0,0,0,0,0,0,0
901,0,8,3,137.949,145.383,7,0,0,0,0,0,0,0,0,0,0
901,0,8,4,164.304,179.138,8,0,0,0,0,0,0,0,0,0,0
901,0,8,5,151.865,176.499,8,0,0,0,0,0,0,0,0,0,0
901,0,8,6,162.038,139.7,8,0,0,0,0,0,0,0,0,0,0
901,0,8,7,184.062,107.212,9,0,0,0,0,0,0,0,83,183.336,118.468
901,0,8,8,135.714,180.538,9,0,0,0,0,0,0,0,58,153.435,139.167
901,0,8,9,166.395,178.37,9,0,0,0,0,0,0,0,59,164.587,141.341
901,0,9,1,189.884,136.318,7,0,0,0,0,0,0,0,0,0,0
901,0,9,2,103.12,139.56,7,0,0,0,0,0,0,0,0,0,0
901,0,9,3,146.612,181.02,7,0,0,0,0,0,0,0,0,0,0
901,0,9,4,113.647,167.292,8,0,0,0,0,0,0,0,0,0,0
901,0,9,5,176.188,132.3,8,0,0,0,0,0,0,0,0,0,0
901,0,9,6,178.216,108.911,8,0,0,0,0,0,0,0,0,0,0
901,0,9,7,137.303,143.268,9,0,0,0,0,0,0,0,84,153.467,138.912
901,0,9,8,160.671,106.807,9,0,0,0,0,0,0,0,87,164.749,121.531
901,0,9,9,151.582,124.826,9,0,0,0,0,0,0,0,78,164.407,122.136
